,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,mode,speechiness,tempo
2613,0.00136,0.264,0.6174686303927555,0.88,0.886,0.115,0.0,0.057,0.7367652288777117
2614,0.463,0.764,0.46934524804594324,0.725,5.91e-06,0.109,1.0,0.0576,0.4236439228437399
2615,0.365,0.479,0.5269018875458298,0.545,0.0,0.0963,1.0,0.0688,0.3170968178970008
2616,0.0235,0.505,0.5074777948957445,0.624,0.0,0.5,1.0,0.0371,0.5920887737302917
2617,0.716,0.655,0.4613610751120243,0.569,7.4e-06,0.135,0.0,0.0349,0.6361962099273484
2618,0.456,0.554,0.5423294766340772,0.337,6.18e-06,0.115,1.0,0.197,0.7361555657166082
2619,0.726,0.797,0.47916592383068046,0.39,0.0,0.144,1.0,0.0303,0.414672560077224
2620,0.698,0.827,0.47916592383068046,0.407,0.0,0.119,1.0,0.0302,0.414909651306542
2621,0.0863,0.649,0.4934759289687749,0.716,2.63e-05,0.135,1.0,0.0349,0.42332638994733185
2622,0.101,0.584,0.5145886935948307,0.955,0.00243,0.092,0.0,0.0507,0.5420921607478534
2623,0.0458,0.524,0.46674287411833815,0.748,0.000366,0.358,1.0,0.0389,0.5420582905722366
2624,0.516,0.58,0.45428594398200883,0.103,0.836,0.112,0.0,0.0329,0.5505935748276855
2625,0.802,0.737,0.4806151559635341,0.408,0.0,0.171,1.0,0.104,0.5415756405696963
2626,0.121,0.869,0.57500605303282,0.648,2.17e-05,0.126,0.0,0.0633,0.5293696760317702
2627,0.141,0.782,0.4440767860595145,0.798,0.0,0.685,0.0,0.0337,0.5414570949550374
2628,0.456,0.651,0.4956378663283443,0.486,0.0,0.1,1.0,0.0456,0.3308269403376856
2629,0.771,0.495,0.40903792837689945,0.364,0.594,0.0852,0.0,0.0394,0.7284543345357245
2630,0.32,0.754,0.5042917156741185,0.583,0.00015,0.144,0.0,0.0432,0.516570983420549
2631,0.291,0.734,0.5060129847520032,0.614,0.000306,0.12,0.0,0.0477,0.5162407492082847
2632,0.00761,0.615,0.544298484755378,0.91,0.00636,0.16,0.0,0.0762,0.5927153719792038
2633,0.0857,0.7,0.4372461789408131,0.934,0.226,0.114,0.0,0.17,0.3936264797032972
2634,0.00883,0.702,0.49117405585967155,0.825,0.0,0.0674,0.0,0.0601,0.4359811343121814
2635,0.00883,0.702,0.49117405585967155,0.825,0.0,0.0674,0.0,0.0601,0.4359811343121814
2636,0.674,0.228,0.381478110921903,0.153,0.932,0.0622,0.0,0.0347,0.2358168639604396
2637,0.161,0.513,0.49604498869154634,0.661,0.0,0.246,1.0,0.24,0.4013234771122288
2638,0.387,0.718,0.4959817598796108,0.483,0.000208,0.124,1.0,0.0381,0.4402995817033311
2639,0.0132,0.611,0.4415858564221393,0.52,0.0,0.105,1.0,0.0346,0.6770944469847076
2640,0.186,0.7,0.4540862582619005,0.49,0.0,0.117,1.0,0.076,0.3386255482734678
2641,0.0706,0.676,0.516912865391991,0.609,0.0,0.152,0.0,0.481,0.6013522667615031
2642,0.00324,0.582,0.5414707798379035,0.952,0.0,0.223,1.0,0.0731,0.4361928229097868
2643,0.416,0.815,0.47590281867149886,0.845,1.54e-06,0.117,0.0,0.0457,0.5498568985080187
2644,0.0375,0.747,0.4584032646395495,0.877,0.000833,0.233,0.0,0.0664,0.45720926688004876
2645,0.0304,0.662,0.5023217076177984,0.812,0.0,0.0848,1.0,0.328,0.7200037257193179
2646,0.0375,0.747,0.4584032646395495,0.877,0.000833,0.233,0.0,0.0664,0.45720926688004876
2647,0.105,0.689,0.4783312335295484,0.627,0.000321,0.0905,1.0,0.308,0.7790479093634101
2648,0.000421,0.7,0.46289233258354945,0.832,0.464,0.278,1.0,0.0539,0.5503183796507984
2649,0.00827,0.736,0.42944509094189387,0.79,0.00497,0.176,0.0,0.051,0.49109637758471775
2650,0.0452,0.653,0.4803627677915385,0.836,0.299,0.1,0.0,0.0457,0.5638622161255905
2651,0.092,0.803,0.4762212410351161,0.702,0.0,0.0948,1.0,0.194,0.575805686802486
2652,0.466,0.531,0.4785181513353185,0.401,0.0,0.0923,1.0,0.0302,0.4495334383308777
2653,0.91,0.492,0.4745694823022071,0.224,0.0,0.142,1.0,0.0493,0.39390590865213637
2654,0.0339,0.753,0.4508761470369915,0.534,7.32e-06,0.0972,1.0,0.0277,0.4067511727548307
2655,0.921,0.539,0.4870728047907693,0.179,0.393,0.106,1.0,0.0309,0.5927704110145811
2656,0.515,0.633,0.4530618109782061,0.242,0.0,0.0839,0.0,0.0761,0.4158368473640535
2657,0.239,0.879,0.45546294723715564,0.498,0.0,0.0967,0.0,0.18,0.4489661128892953
2658,0.323,0.685,0.4948127001076401,0.563,0.0,0.111,0.0,0.0714,0.3619917356771495
2659,0.21,0.609,0.4661778440022708,0.821,0.00148,0.589,1.0,0.2,0.7198978814205151
2660,0.196,0.423,0.48525951130150324,0.634,0.0,0.189,0.0,0.0578,0.639206421785297
2661,0.274,0.645,0.4952422755630639,0.486,0.0,0.135,1.0,0.0425,0.3071008823180748
2662,0.455,0.441,0.5185883177864841,0.65,0.00313,0.102,0.0,0.0511,0.7107275313722502
2663,0.484,0.488,0.44088385158351806,0.264,0.0,0.131,1.0,0.0336,0.42480397635861744
2664,0.813,0.435,0.45834428599981214,0.133,0.913,0.42,1.0,0.0431,0.4572135006520009
2665,0.17,0.694,0.5009218318926845,0.583,0.82,0.329,1.0,0.0371,0.57155497976257
2666,0.0833,0.689,0.5088408451009463,0.706,0.0,0.105,0.0,0.0312,0.4509813883384985
2667,0.573,0.521,0.5293049054115158,0.304,0.00971,0.137,1.0,0.0284,0.46530423885247846
2668,0.0102,0.705,0.5548744230035685,0.712,0.000855,0.1,1.0,0.0385,0.4128435705939135
2669,0.746,0.5,0.47613838750909077,0.292,0.0,0.188,1.0,0.0323,0.6176184186015004
2670,0.13,0.573,0.4596671549486917,0.694,0.0,0.0917,1.0,0.042,0.44490592558722414
2671,0.0206,0.457,0.5356236614444274,0.757,0.0,0.146,1.0,0.032,0.43591339396094764
2672,0.189,0.553,0.48659883339604715,0.636,0.0,0.0779,1.0,0.152,0.3470380531423055
2673,0.000593,0.822,0.422770524391904,0.981,0.748,0.0938,1.0,0.109,0.48690494335213125
2674,0.213,0.69,0.4666830959073598,0.676,0.0,0.123,1.0,0.0335,0.42347457196565563
2675,0.113,0.625,0.47365093257589863,0.54,0.162,0.107,1.0,0.0271,0.702420870802215
2676,0.838,0.767,0.4973617498021845,0.313,0.0,0.105,1.0,0.0798,0.34963335534894746
2677,0.259,0.584,0.48455765955659236,0.779,0.00606,0.28,0.0,0.0721,0.40153516570983416
2678,0.205,0.938,0.4656400003996668,0.405,1.41e-05,0.124,1.0,0.0465,0.42355501363274567
2679,0.53,0.773,0.4731892638016002,0.654,0.0,0.109,0.0,0.284,0.5461100103304035
2680,0.497,0.693,0.5092077397368815,0.515,0.0,0.3,1.0,0.0723,0.39799149858592014
2681,0.304,0.509,0.5097131205937413,0.671,0.0,0.0452,1.0,0.0678,0.5013336381649138
2682,0.544,0.684,0.45248603419009537,0.512,0.0,0.097,1.0,0.0525,0.5076334908296499
2683,0.363,0.835,0.5118438845860167,0.718,0.000919,0.0625,1.0,0.0816,0.5925925925925926
2684,0.985,0.577,0.28314087017710476,0.00355,0.96,0.108,0.0,0.0511,0.27686751680807464
2685,0.994,0.522,0.26892072553477164,0.00281,0.968,0.106,0.0,0.106,0.5457967112059475
2686,0.43,0.415,0.48622380203699467,0.836,0.1,0.0838,1.0,0.0377,0.770156988263984
2687,0.962,0.634,0.4584189886795367,0.132,0.796,0.216,1.0,0.0528,0.5505554708801165
2688,0.389,0.735,0.44971006414856673,0.37,0.00163,0.106,0.0,0.0705,0.47424596521532963
2689,0.0271,0.537,0.5623684763806445,0.666,0.947,0.105,0.0,0.0299,0.5335145387728835
2690,0.362,0.47,0.46013264679390464,0.796,1.1e-06,0.133,0.0,0.0336,0.4788734779589832
2691,0.0403,0.586,0.48580304088299897,0.503,0.0,0.0994,1.0,0.0268,0.40226337448559674
2692,0.942,0.702,0.4406122853016914,0.0313,0.92,0.1,1.0,0.0407,0.4912022218835204
2693,0.802,0.148,0.4547680144604338,0.0751,0.924,0.162,1.0,0.0353,0.3203017832647462
2694,0.888,0.672,0.533155273358513,0.129,6.03e-05,0.0891,1.0,0.0336,0.48660857931548374
2695,0.134,0.655,0.4731237176172369,0.666,2.12e-05,0.0683,1.0,0.0612,0.4359811343121814
2696,0.513,0.854,0.45218819450997816,0.667,3.21e-05,0.119,1.0,0.111,0.5504792629849785
2697,0.949,0.738,0.43306600353301206,0.128,0.925,0.0981,1.0,0.0578,0.5253687615370286
2698,0.766,0.434,0.5048960781782972,0.302,7.63e-06,0.149,1.0,0.0378,0.5150171891141255
2699,0.65,0.641,0.4335759663904972,0.619,0.0438,0.106,1.0,0.0738,0.6262553133837999
2700,0.352,0.626,0.4734816562008761,0.605,0.0,0.158,1.0,0.117,0.40183576351843386
2701,0.548,0.769,0.4807694870116541,0.724,0.0,0.161,1.0,0.0864,0.4685049704482718
2702,0.326,0.825,0.45578983499339,0.42,0.0,0.151,1.0,0.0516,0.5078536469711595
2703,0.846,0.41,0.5289996784928128,0.316,0.0,0.124,1.0,0.029,0.564310995952514
2704,0.256,0.754,0.4908923835399499,0.398,2.46e-06,0.126,0.0,0.0458,0.5292003251536859
2705,0.72,0.535,0.46022305918933615,0.584,6.41e-06,0.188,1.0,0.268,0.5119307693610391
2706,0.306,0.783,0.4343977163854482,0.705,9.31e-05,0.23,0.0,0.0336,0.4021490626428898
2707,0.897,0.421,0.493121149614401,0.269,7.31e-05,0.0731,1.0,0.0374,0.33611492150586797
2708,0.556,0.488,0.49388135325338256,0.343,0.0,0.21,1.0,0.0436,0.4353121983437484
2709,0.00868,0.692,0.5687010034269142,0.744,0.000423,0.359,1.0,0.257,0.725558434520483
2710,0.48,0.753,0.406026390594201,0.355,0.87,0.122,0.0,0.0898,0.4736024318786093
2711,0.507,0.582,0.4821196470261897,0.499,0.0,0.108,1.0,0.0816,0.5679393385154702
2712,0.587,0.636,0.5063811536704881,0.563,0.000244,0.115,1.0,0.0302,0.6135751663872377
2713,0.18,0.667,0.4475943069779116,0.949,0.00107,0.0553,1.0,0.224,0.5418635370624396
2714,0.628,0.485,0.46540478289219367,0.484,0.000566,0.112,1.0,0.0307,0.3813400734982811
2715,0.956,0.0744,0.39654585920172525,0.0208,0.954,0.0847,0.0,0.0397,0.3339260614066284
2716,0.216,0.597,0.5147613749844062,0.687,0.0,0.107,1.0,0.0466,0.40114565869024027
2717,0.327,0.575,0.5074188426369863,0.711,0.0,0.112,0.0,0.0886,0.5903571610018797
2718,0.223,0.766,0.4646318283874862,0.706,0.00028,0.064,0.0,0.16,0.6053828176599095
2719,0.84,0.71,0.5170096780323696,0.258,0.000323,0.0998,1.0,0.034,0.47808599637589116
2720,0.965,0.71,0.5408550720059822,0.0565,0.0,0.0889,1.0,0.0534,0.5249623194296262
2721,0.0536,0.61,0.5208740689584244,0.509,0.0,0.0754,1.0,0.027,0.5501490287727142
2722,0.45,0.752,0.4663155397429486,0.537,0.000158,0.111,1.0,0.0505,0.6224491523988552
2723,0.932,0.386,0.508541095734226,0.136,0.0,0.0653,1.0,0.0458,0.28373046114244105
2724,0.969,0.697,0.44292469832511516,0.0996,0.389,0.373,1.0,0.178,0.7277980998831478
2725,0.000896,0.568,0.48051132915545947,0.891,0.000137,0.357,1.0,0.0376,0.44435130146149804
2726,0.0933,0.658,0.4903914173256434,0.671,0.000927,0.115,1.0,0.0363,0.427467018916493
2727,0.261,0.724,0.462794776358465,0.603,0.0,0.185,1.0,0.0764,0.444546054971295
2728,0.477,0.62,0.4435921771646123,0.711,0.000168,0.0812,1.0,0.035,0.41602313332994634
2729,0.51,0.632,0.47605725609373506,0.454,2.68e-06,0.179,1.0,0.0505,0.38114108621653203
2730,0.115,0.584,0.45934989986335273,0.799,0.0,0.0811,1.0,0.0638,0.4237285982827821
2731,0.333,0.513,0.5021233180234295,0.511,8.54e-06,0.122,1.0,0.034,0.3597605378583888
2732,0.00984,0.554,0.4750414724860341,0.864,0.0,0.23,1.0,0.0287,0.5595945739978662
2733,0.655,0.662,0.49129382048750303,0.39,0.0,0.0933,1.0,0.125,0.32183440871140917
2734,0.403,0.568,0.4666644107273772,0.824,0.0,0.0855,1.0,0.0299,0.45989347829768495
2735,0.0104,0.246,0.4993286668109409,0.539,0.000132,0.094,1.0,0.0408,0.6502946705278667
2736,0.779,0.439,0.5112206562022101,0.605,0.0,0.0916,1.0,0.0606,0.2823206150823892
2737,0.614,0.532,0.4728135880326212,0.178,0.14,0.0985,0.0,0.0541,0.6345535064099307
2738,0.208,0.679,0.47557050392676103,0.481,1.02e-05,0.284,1.0,0.0593,0.3387483276600789
2739,0.00453,0.495,0.5183890128742394,0.894,0.000596,0.103,0.0,0.0441,0.5335822791241173
2740,0.0718,0.713,0.4905319397375527,0.764,0.0,0.0708,0.0,0.0294,0.529441650154956
2741,0.571,0.417,0.44078316194361467,0.257,0.0,0.124,1.0,0.0421,0.29279920066385545
2742,0.0329,0.651,0.4882992208827266,0.794,0.0,0.319,1.0,0.0499,0.5634557740181884
2743,0.105,0.738,0.48280749141611445,0.85,0.0,0.23,1.0,0.0642,0.4149646903419194
2744,0.181,0.613,0.549450783006491,0.82,1.45e-06,0.049,1.0,0.0737,0.48741299598638416
2745,0.262,0.647,0.456454584056984,0.642,0.0,0.134,0.0,0.0743,0.3812299954275263
2746,0.527,0.861,0.4696464341329285,0.712,4.12e-05,0.622,0.0,0.104,0.5039966807227896
2747,0.263,0.511,0.43365604048926687,0.467,0.0,0.0641,1.0,0.144,0.3309666548121052
2748,0.0685,0.669,0.5064338907687382,0.634,0.0,0.0597,1.0,0.0321,0.54156293925384
2749,0.68,0.576,0.44662749404051905,0.403,0.0,0.527,0.0,0.08,0.5891293671357686
2750,0.605,0.755,0.46153374685924575,0.783,0.00663,0.203,1.0,0.176,0.44040542600213384
2751,0.0928,0.546,0.4861682606277642,0.657,0.0,0.119,1.0,0.0332,0.5638876187573032
2752,0.0761,0.858,0.47898147938180635,0.678,0.0,0.0741,0.0,0.0469,0.49538942234415484
2753,0.739,0.712,0.44190800712813694,0.0784,0.0,0.107,1.0,0.0544,0.5141619671797998
2754,0.927,0.609,0.5073991871532204,0.141,0.000104,0.0923,1.0,0.0394,0.33122068112923164
2755,0.202,0.564,0.49405999032316483,0.585,0.00206,0.118,0.0,0.0379,0.6844612101813747
2756,0.203,0.827,0.4803163683422742,0.587,0.0,0.0727,0.0,0.113,0.5077816728479737
2757,0.952,0.269,0.5232789396380997,0.122,0.0,0.0915,1.0,0.0334,0.35549712950261647
2758,0.649,0.604,0.50757454690602,0.466,0.0334,0.093,1.0,0.0315,0.5082431539907535
2759,0.184,0.636,0.48651777376986804,0.704,5.23e-05,0.138,1.0,0.0597,0.5126166404172805
2760,0.588,0.548,0.4809912966018781,0.372,0.00557,0.347,1.0,0.0305,0.6338464664939287
2761,0.295,0.776,0.49708280580392206,0.785,0.000807,0.169,0.0,0.058,0.41506206709681787
2762,0.17,0.718,0.4548353306234352,0.574,3.08e-06,0.126,0.0,0.0902,0.5502802757032295
2763,0.864,0.395,0.4890577192448684,0.324,0.0749,0.105,0.0,0.0406,0.5126886145404663
2764,0.678,0.745,0.5143014153540233,0.438,0.112,0.125,0.0,0.0326,0.5080102965333875
2765,0.0928,0.918,0.5125028511875,0.609,0.0,0.139,0.0,0.0791,0.5419566800453861
2766,0.942,0.628,0.42708698701543857,0.197,0.88,0.0803,0.0,0.0367,0.5921565140815255
2767,0.294,0.625,0.4799834525423019,0.414,0.0,0.151,1.0,0.0369,0.5507629257057697
2768,0.053,0.213,0.5307834296002665,0.4,0.612,0.111,0.0,0.0324,0.5646539314806347
2769,0.0627,0.876,0.521613804892807,0.786,0.0,0.127,0.0,0.306,0.6480550051652018
2770,0.43,0.647,0.4333435291919381,0.537,0.000258,0.119,0.0,0.21,0.35758437907500545
2771,0.000551,0.294,0.5437195969834421,0.679,5.13e-05,0.165,1.0,0.152,0.8384138596758623
2772,0.982,0.66,0.4513694011667597,0.105,0.924,0.0799,1.0,0.032,0.31762603939101425
2773,0.918,0.696,0.42751147306296966,0.159,0.906,0.2,1.0,0.0422,0.5081203746041423
2774,0.936,0.395,0.4466665723636818,0.379,0.977,0.344,0.0,0.192,0.8799513962979898
2775,0.974,0.56,0.3979167003964148,0.134,0.921,0.127,0.0,0.0342,0.4318151027113075
2776,0.218,0.716,0.4318783381773985,0.703,2.81e-06,0.0926,0.0,0.0764,0.5254068654845976
2777,0.314,0.684,0.5409256409358938,0.958,1.94e-06,0.618,1.0,0.264,0.6941269115480363
2778,0.512,0.548,0.4809793145946968,0.492,0.000468,0.108,1.0,0.0721,0.33356195701874713
2779,0.00175,0.823,0.45198490298849814,0.455,1.24e-06,0.0559,0.0,0.0466,0.5375196870395772
2780,0.0956,0.689,0.4588566880075906,0.727,0.783,0.0607,1.0,0.0363,0.5502802757032295
2781,0.0797,0.653,0.4650994359932108,0.866,1.11e-06,0.17,1.0,0.0552,0.5164016325424647
2782,0.174,0.581,0.41732884097687095,0.385,0.0,0.122,1.0,0.0359,0.5506443800911107
2783,0.000377,0.719,0.4481226820365609,0.632,0.855,0.0362,1.0,0.0602,0.5079975952175312
2784,0.426,0.593,0.4337315029752067,0.641,0.901,0.122,0.0,0.0992,0.7409693644261546
2785,0.0141,0.817,0.4969439310677277,0.539,0.000496,0.099,0.0,0.0621,0.41093413944351304
2786,0.0228,0.41,0.47547404141592575,0.611,0.0,0.116,0.0,0.0467,0.786325763349083
2787,0.0053,0.633,0.40794522354755336,0.433,0.28,0.145,1.0,0.229,0.5168927500889091
2788,0.0302,0.672,0.35068857557148014,0.981,2.36e-05,0.648,1.0,0.181,0.40226760825754876
2789,0.492,0.785,0.472378414628547,0.422,0.0452,0.095,0.0,0.0531,0.5166683601754475
2790,0.161,0.831,0.4604445037968985,0.554,6.12e-05,0.152,0.0,0.218,0.5928381513658149
2791,0.247,0.736,0.4609310144395884,0.616,0.0,0.379,1.0,0.0532,0.5339506172839507
2792,0.0846,0.672,0.43496254908806153,0.996,0.928,0.111,1.0,0.0545,0.7407619096005013
2793,0.00364,0.468,0.48236594159693236,0.961,0.0,0.226,1.0,0.114,0.40189503632576334
2794,0.446,0.622,0.4418481961025438,0.527,0.0,0.07,0.0,0.0346,0.3364917272096055
2795,0.0424,0.908,0.4530963337158571,0.314,4.15e-05,0.0727,1.0,0.116,0.4107224508459076
2796,0.608,0.589,0.48202612767651787,0.456,0.0,0.249,0.0,0.0307,0.31758370167149313
2797,0.0297,0.815,0.5877448395528031,0.833,2e-05,0.33,0.0,0.0769,0.423330623719284
2798,0.815,0.537,0.5344027707700665,0.367,0.0,0.132,1.0,0.0241,0.38507426036003994
2799,0.0016,0.638,0.47318477517620616,0.679,0.00655,0.121,1.0,0.0425,0.34312604785855816
2800,0.424,0.738,0.42672464790297027,0.621,7.39e-06,0.692,1.0,0.0486,0.4825145218377957
2801,0.0787,0.756,0.44716321326783537,0.715,0.0,0.0814,0.0,0.124,0.44887296990634895
2802,0.441,0.605,0.4511835782135807,0.88,8.62e-06,0.113,0.0,0.0669,0.5242764483733847
2803,0.857,0.771,0.4512842157884782,0.426,0.946,0.107,1.0,0.13,0.3641721282324849
2804,0.97,0.842,0.37763459453234804,0.462,0.0,0.151,1.0,0.119,0.41654388728005554
2805,0.234,0.533,0.5592770469777264,0.436,3.17e-06,0.46,0.0,0.0276,0.6218056190621348
2806,0.284,0.48,0.585149050557745,0.681,0.0,0.125,1.0,0.163,0.3725846331013226
2807,0.125,0.633,0.6033373992749009,0.581,0.000825,0.104,0.0,0.0329,0.43163728428931897
2808,0.303,0.371,0.5586027332769823,0.519,0.0,0.2,1.0,0.0286,0.7653474233263898
2809,0.364,0.583,0.5668611455991264,0.45,0.00166,0.141,0.0,0.0292,0.38968907178783724
2810,0.384,0.6,0.5617115333567892,0.5,3.81e-05,0.0907,1.0,0.0252,0.4657403173635455
2811,0.608,0.468,0.5595465236412274,0.426,0.0,0.0733,1.0,0.0325,0.549784924384833
2812,0.0134,0.514,0.3791362496208224,0.407,0.0294,0.135,1.0,0.153,0.35038273298447054
2813,0.00119,0.556,0.49950755840987604,0.881,0.0,0.0709,1.0,0.082,0.4444317431285881
2814,0.0304,0.583,0.5088790867502309,0.68,0.0,0.189,1.0,0.422,0.4130806618232315
2815,0.674,0.913,0.5120407217684191,0.351,0.00253,0.0804,1.0,0.311,0.4446010940066724
2816,0.436,0.629,0.48202612767651787,0.628,0.00907,0.0677,0.0,0.0404,0.35996799268404206
2817,0.0188,0.692,0.5212055586365039,0.954,0.0,0.151,0.0,0.0915,0.6011109417602329
2818,0.308,0.61,0.4639606717248672,0.489,0.0,0.165,0.0,0.127,0.44461379532252876
2819,0.0128,0.606,0.5135627742247681,0.799,0.0,0.15,1.0,0.0261,0.4361377838744094
2820,0.755,0.721,0.4959513076428421,0.389,0.0,0.136,1.0,0.0279,0.41492235262239835
2821,0.23,0.393,0.46705262284387294,0.654,0.0,0.0614,1.0,0.0388,0.3607766431268946
2822,0.38,0.688,0.5340840607737367,0.616,1.18e-06,0.364,0.0,0.0274,0.4529924300157496
2823,0.701,0.559,0.5476218449354922,0.422,1.99e-06,0.0853,1.0,0.195,0.31330759199986447
2824,0.79,0.104,0.42972063379451253,0.373,0.984,0.111,0.0,0.0555,0.3726227370488916
2825,0.101,0.738,0.47519583961919953,0.794,0.0,0.0533,0.0,0.0416,0.44037155582651694
2826,0.225,0.737,0.4802931636722294,0.714,3.79e-06,0.267,0.0,0.0367,0.43203949262476926
2827,0.0286,0.787,0.47138661725882125,0.796,0.0,0.0909,0.0,0.0429,0.5335907466680214
2828,0.00045,0.355,0.5466355268557561,0.791,0.0,0.0969,1.0,0.0453,0.45043946552862874
2829,0.143,0.456,0.38577386752910425,0.469,0.936,0.212,0.0,0.0339,0.5082431539907535
2830,0.994,0.58,0.2960911115400924,0.00283,0.963,0.103,0.0,0.054,0.28190993920303475
2831,0.00162,0.628,0.476642789718277,0.639,0.0,0.354,1.0,0.0435,0.4574378905654626
2832,0.0891,0.617,0.5216324889579127,0.533,4.04e-06,0.0415,0.0,0.0651,0.6725770123118089
2833,0.674,0.524,0.48172565332011485,0.515,0.0,0.104,0.0,0.0427,0.7192416467679384
2834,0.341,0.522,0.41539631385030895,0.699,0.000181,0.219,1.0,0.145,0.6996096462260156
2835,0.0447,0.543,0.5208445706142872,0.526,0.0533,0.0778,1.0,0.0582,0.6477671086724585
2836,0.0205,0.742,0.48028198987706694,0.713,0.0,0.059,0.0,0.0303,0.508188114955376
2837,0.54,0.625,0.47821636858694916,0.645,0.0776,0.347,1.0,0.0278,0.4529966637877017
2838,0.0393,0.345,0.5098501591073332,0.923,0.0137,0.893,1.0,0.0828,0.6181349387796575
2839,0.415,0.776,0.517159932877091,0.709,0.288,0.115,0.0,0.145,0.5336373181594947
2840,0.00997,0.825,0.5240078844050413,0.687,1.32e-05,0.19,0.0,0.0414,0.4699571542278446
2841,0.617,0.676,0.49665805166170873,0.525,0.0,0.356,1.0,0.028,0.47422903012752116
2842,0.00237,0.466,0.3137946232389186,0.823,0.000321,0.332,1.0,0.311,0.7442844078646548
2843,0.829,0.733,0.5060056422700518,0.439,0.000204,0.139,1.0,0.0942,0.44406763874070687
2844,0.0977,0.333,0.4930838013652574,0.412,0.0,0.113,1.0,0.029,0.3599891615438026
2845,0.00645,0.817,0.5185155622770479,0.673,0.151,0.15,1.0,0.0819,0.5336330843875425
2846,0.417,0.795,0.48070520013475826,0.616,0.0,0.349,0.0,0.06,0.46577842131111447
2847,0.0102,0.833,0.49240448167646433,0.434,0.0219,0.165,1.0,0.431,0.6353282866771665
2848,0.0268,0.717,0.37551435389252896,0.982,0.274,0.327,1.0,0.176,0.5081415434639028
2849,0.606,0.659,0.5437248423629675,0.774,0.000333,0.185,1.0,0.0372,0.35138190316516793
2850,0.661,0.467,0.5260903607586842,0.859,0.0,0.0522,0.0,0.0409,0.38037053972124846
2851,0.734,0.777,0.45124006612218825,0.716,8.3e-05,0.116,0.0,0.256,0.5082727903944182
2852,0.458,0.548,0.5866180096667466,0.737,0.00806,0.091,1.0,0.0386,0.5078875171467764
2853,0.0753,0.612,0.3974448524270835,0.488,0.00197,0.122,1.0,0.244,0.406564886788938
2854,0.765,0.506,0.4316156799735469,0.322,0.533,0.647,0.0,0.357,0.6754983149587631
2855,0.0115,0.671,0.4904681543208904,0.584,0.0,0.105,0.0,0.0325,0.4151594438517163
2856,0.143,0.569,0.515003378453001,0.791,0.655,0.109,1.0,0.0355,0.5917966434655964
2857,0.548,0.652,0.45171891402811526,0.526,0.0,0.141,0.0,0.0765,0.3216184863418517
2858,0.183,0.659,0.5518122699684489,0.781,0.0731,0.138,1.0,0.0274,0.48023251875560974
2859,0.00489,0.545,0.4834932931362532,0.783,0.0,0.132,0.0,0.0345,0.7370319565106945
2860,0.0273,0.426,0.42122782826253924,0.787,3.52e-06,0.0975,1.0,0.141,0.37318582871852185
2861,0.0143,0.613,0.507787490259791,0.614,0.0,0.094,1.0,0.0439,0.397906823146878
2862,0.0104,0.545,0.5931614802837872,0.442,0.0271,0.0664,1.0,0.0352,0.4998941557011973
2863,0.0184,0.756,0.5260819199110749,0.674,0.0,0.158,0.0,0.0959,0.47416128977628746
2864,0.0407,0.747,0.5135249128512558,0.45,0.0,0.17,1.0,0.0919,0.40644634117427897
2865,0.87,0.5,0.4555169738335978,0.156,0.0,0.125,1.0,0.0469,0.7358041626445834
2866,0.047,0.643,0.45615892053575324,0.783,0.0,0.083,1.0,0.0856,0.6523565174685431
2867,0.0141,0.541,0.4935710406444245,0.791,0.00285,0.12,1.0,0.0461,0.4319590509576792
2868,0.754,0.797,0.46393502207757886,0.537,5.49e-05,0.107,1.0,0.039,0.4871759047570662
2869,0.484,0.731,0.6351504600114612,0.506,0.0,0.0944,1.0,0.037,0.4868245016850412
2870,0.427,0.628,0.4057647640228528,0.448,0.00128,0.135,1.0,0.0341,0.6775516943555352
2871,0.567,0.914,0.49114430202962245,0.427,0.013,0.0774,0.0,0.0537,0.5080949719724297
